2026-01-24 13:15:16 | INFO | fairseq_cli.train | Namespace(no_progress_bar=False, log_interval=100, log_format='simple', tensorboard_logdir='', seed=2026, cpu=False, tpu=False, bf16=False, fp16=False, memory_efficient_bf16=False, memory_efficient_fp16=False, fp16_no_flatten_grads=False, fp16_init_scale=128, fp16_scale_window=None, fp16_scale_tolerance=0.0, min_loss_scale=0.0001, threshold_loss_scale=None, user_dir=None, empty_cache_freq=0, all_gather_list_size=16384, model_parallel_size=1, checkpoint_suffix='', quantization_config_path=None, profile=False, wandb_project=None, wandb_entity=None, wandb_id=None, criterion='lra_cross_entropy', tokenizer=None, bpe=None, optimizer='adam', lr_scheduler='fixed', task='lra-text', num_workers=0, skip_invalid_size_inputs_valid_test=False, max_tokens=None, max_sentences=32, required_batch_size_multiple=8, dataset_impl=None, data_buffer_size=10, train_subset='train', valid_subset='valid', test_subset='test', validate_interval=1, validate_interval_updates=0, validate_after_updates=0, fixed_validation_seed=None, disable_validation=False, max_tokens_valid=None, max_sentences_valid=32, curriculum=0, distributed_world_size=1, distributed_rank=0, distributed_backend='nccl', distributed_init_method=None, distributed_port=-1, device_id=0, distributed_no_spawn=False, ddp_backend='c10d', bucket_cap_mb=25, fix_batches_to_gpus=False, find_unused_parameters=True, fast_stat_sync=False, broadcast_buffers=False, distributed_wrapper='DDP', slowmo_momentum=None, slowmo_algorithm='LocalSGD', localsgd_frequency=3, nprocs_per_node=1, arch='prefixformer_lra_aan', max_epoch=100, max_update=0, stop_time_hours=0, clip_norm=1.0, clip_mode='total', sentence_avg=True, update_freq=[1], lr=[0.000866], stop_min_lr=-1, use_bmuf=False, save_dir='/workspace/lra_saved/aan/aan_prefixformer', restore_file='checkpoint_last.pt', finetune_from_model=None, reset_dataloader=False, reset_lr_scheduler=False, reset_meters=False, reset_optimizer=False, optimizer_overrides='{}', save_interval=1, save_interval_updates=0, keep_interval_updates=-1, keep_last_epochs=1, keep_best_checkpoints=-1, no_save=False, no_epoch_checkpoints=False, no_last_checkpoints=False, no_save_optimizer_state=False, best_checkpoint_metric='accuracy', maximize_best_checkpoint_metric=True, patience=-1, rel_pos_bias='simple', use_p=False, encoder_layerdrop=0, quant_noise_pq=0, quant_noise_pq_block_size=8, quant_noise_scalar=0, adam_betas='(0.9, 0.98)', adam_eps=1e-08, weight_decay=0.0368, use_old_adam=False, force_anneal=None, lr_shrink=0.1, warmup_updates=0, data='/workspace/lra/aan', num_classes=-1, init_token=None, separator_token=None, regression_target=False, no_shuffle=False, shorten_method='none', shorten_data_split_list='', input_type='text', encoder_layers=6, encoder_attention_heads=8, encoder_embed_dim=128, encoder_ffn_embed_dim=128, activation_fn='silu', attention_activation_fn='softmax', norm_type='scalenorm', sen_rep_type='mp', dropout=0.1, attention_dropout=0.0, act_dropout=0.0, no_seed_provided=False, layer_type='prefixformer', apply_bert_init=False, max_positions=4002, classifier_layers=1, classifier_out_dim=256, classifier_in_dim=256, k_times=1, feature_dropout=False, encoder_hidden_dim=2048, z_dim=128, n_dim=2, share_encoder_input_output_embed=False, encoder_learned_pos=False, no_token_positional_embeddings=False, sentence_class_num=2, sent_loss=True, classifier_activation_fn='gelu', encoder_normalize_before=False, normalize_embedding=False, adaptive_input=False)
2026-01-24 13:15:16 | INFO | fairseq.tasks.long_range_arena | [input] dictionary: 105 types
2026-01-24 13:15:16 | INFO | fairseq.tasks.long_range_arena | [label] dictionary: 8 types
2026-01-24 13:15:16 | INFO | fairseq.data.data_utils | loaded 18090 examples from: /workspace/lra/aan/src-bin/valid
2026-01-24 13:15:16 | INFO | fairseq.data.data_utils | loaded 18090 examples from: /workspace/lra/aan/src1-bin/valid
2026-01-24 13:15:16 | INFO | fairseq.data.data_utils | loaded 18090 examples from: /workspace/lra/aan/label-bin/valid
2026-01-24 13:15:16 | INFO | fairseq.tasks.long_range_arena | Loaded valid with #samples: 18090
2026-01-24 13:15:16 | INFO | fairseq_cli.train | LRAModel(
  (encoder): LRAEncoder(
    (encoder): PrefixformerLRAEncoder(
      (dropout_module): FairseqDropout(p=0.1)
      (embed_tokens): Embedding(105, 128, padding_idx=1)
      (embed_positions): SinusoidalPositionalEmbedding()
      (pfcl): Prefix_Layer(
        (linear_w): Linear(in_features=128, out_features=1, bias=True)
        (main_conv): Sequential(
          (0): Conv1d(128, 128, kernel_size=(6,), stride=(1,), padding=same)
          (1): Dropout(p=0.1, inplace=False)
        )
        (linear_fusion_attout): Linear(in_features=384, out_features=128, bias=True)
        (fusion_norm): LayerNorm((128,), eps=1e-05, elementwise_affine=True)
      )
      (layers): LayerDropModuleList(
        (0-4): 5 x PrefixformerSentenceEncoderLayer(
          (dropout_module): FairseqDropout(p=0.1)
          (activation_dropout_module): FairseqDropout(p=0.0)
          (self_attn): DynamicAdapterMultiheadAttention(
            (output_linear): Linear(in_features=128, out_features=128, bias=True)
            (att_dropout): Dropout(p=0.1, inplace=False)
          )
          (self_attn_layer_norm): SequenceNorm(
            (norm): ScaleNorm(dim=-1, eps=1e-05, affine=True)
          )
          (fc1): Linear(in_features=128, out_features=128, bias=True)
          (final_layer_norm): SequenceNorm(
            (norm): ScaleNorm(dim=-1, eps=1e-05, affine=True)
          )
        )
      )
    )
  )
  (dropout_module): FairseqDropout(p=0.1)
  (classifier): ModuleList(
    (0): Sequential(
      (0): Linear(in_features=256, out_features=256, bias=True)
      (1): FairseqDropout(p=0.1)
    )
  )
  (sentence_projection_layer): Linear(in_features=256, out_features=2, bias=False)
)
2026-01-24 13:15:16 | INFO | fairseq_cli.train | task: lra-text (LRATextTask)
2026-01-24 13:15:16 | INFO | fairseq_cli.train | model: prefixformer_lra_aan (LRAModel)
2026-01-24 13:15:16 | INFO | fairseq_cli.train | criterion: lra_cross_entropy (LRACrossEntropyCriterion)
2026-01-24 13:15:16 | INFO | fairseq_cli.train | num. model params: 427545 (num. trained: 427545)
2026-01-24 13:15:16 | INFO | fairseq.utils | ***********************CUDA enviroments for all 1 workers***********************
2026-01-24 13:15:16 | INFO | fairseq.utils | rank   0: capabilities =  8.9  ; total memory = 23.516 GB ; name = NVIDIA GeForce RTX 4090                 
2026-01-24 13:15:16 | INFO | fairseq.utils | ***********************CUDA enviroments for all 1 workers***********************
2026-01-24 13:15:16 | INFO | fairseq_cli.train | training on 1 devices (GPUs/TPUs)
2026-01-24 13:15:16 | INFO | fairseq_cli.train | max tokens per GPU = None and max sentences per GPU = 32
2026-01-24 13:15:16 | INFO | fairseq.trainer | no existing checkpoint found /workspace/lra_saved/aan/aan_prefixformer/checkpoint_last.pt
2026-01-24 13:15:16 | INFO | fairseq.trainer | loading train data for epoch 1
2026-01-24 13:15:17 | INFO | fairseq.data.data_utils | loaded 147086 examples from: /workspace/lra/aan/src-bin/train
2026-01-24 13:15:18 | INFO | fairseq.data.data_utils | loaded 147086 examples from: /workspace/lra/aan/src1-bin/train
2026-01-24 13:15:18 | INFO | fairseq.data.data_utils | loaded 147086 examples from: /workspace/lra/aan/label-bin/train
2026-01-24 13:15:18 | INFO | fairseq.tasks.long_range_arena | Loaded train with #samples: 147086
2026-01-24 13:15:19 | INFO | fairseq.trainer | NOTE: your device may support faster training with --fp16
2026-01-24 13:15:19 | INFO | fairseq.optim.adam | using FusedAdam
2026-01-24 13:15:19 | INFO | fairseq.trainer | begin training epoch 1
2026-01-24 13:15:35 | INFO | train_inner | epoch 001:    100 / 4597 loss=1.019, accuracy=51.062, wps=827677, ups=6.46, wpb=128032, bsz=32, num_updates=100, lr=0.000866, gnorm=0.838, clip=25, train_wall=16, wall=18
2026-01-24 18:43:22 | INFO | train_inner | epoch 027:   4078 / 4597 loss=0.368, accuracy=89.562, wps=831703, ups=6.5, wpb=128032, bsz=32, num_updates=123600, lr=0.000866, gnorm=1.498, clip=78, train_wall=15, wall=19686
2026-01-24 18:43:38 | INFO | train_inner | epoch 027:   4178 / 4597 loss=0.354, accuracy=89.781, wps=831414, ups=6.49, wpb=128032, bsz=32, num_updates=123700, lr=0.000866, gnorm=1.628, clip=80, train_wall=15, wall=19701
2026-01-24 18:43:53 | INFO | train_inner | epoch 027:   4278 / 4597 loss=0.332, accuracy=90.656, wps=831204, ups=6.49, wpb=128032, bsz=32, num_updates=123800, lr=0.000866, gnorm=1.488, clip=77, train_wall=15, wall=19717
2026-01-24 18:44:09 | INFO | train_inner | epoch 027:   4378 / 4597 loss=0.358, accuracy=89.594, wps=831578, ups=6.5, wpb=128032, bsz=32, num_updates=123900, lr=0.000866, gnorm=1.533, clip=79, train_wall=15, wall=19732
2026-01-24 18:44:24 | INFO | train_inner | epoch 027:   4478 / 4597 loss=0.375, accuracy=89.881, wps=832364, ups=6.54, wpb=127312, bsz=31.8, num_updates=124000, lr=0.000866, gnorm=1.446, clip=79, train_wall=15, wall=19748
2026-01-24 18:44:39 | INFO | train_inner | epoch 027:   4578 / 4597 loss=0.351, accuracy=90.062, wps=830353, ups=6.49, wpb=128032, bsz=32, num_updates=124100, lr=0.000866, gnorm=1.403, clip=69, train_wall=15, wall=19763
2026-01-24 18:44:42 | INFO | fairseq_cli.train | begin validation on "valid" subset
2026-01-24 18:45:08 | INFO | valid | epoch 027 | valid on 'valid' subset | loss 0.425 | accuracy 88.507 | wps 2.80346e+06 | wpb 127876 | bsz 32 | num_updates 124119 | best_accuracy 88.552
2026-01-24 18:45:08 | INFO | fairseq_cli.train | begin save checkpoint
2026-01-24 18:45:08 | INFO | fairseq.checkpoint_utils | saved checkpoint /workspace/lra_saved/aan/aan_prefixformer/checkpoint27.pt (epoch 27 @ 124119 updates, score 88.507) (writing took 0.02179697062820196 seconds)
2026-01-24 18:45:08 | INFO | fairseq_cli.train | end of epoch 27 (average epoch stats below)
2026-01-24 18:45:08 | INFO | train | epoch 027 | loss 0.347 | accuracy 90.179 | wps 802257 | ups 6.27 | wpb 128016 | bsz 32 | num_updates 124119 | lr 0.000866 | gnorm 1.516 | clip 78.9 | train_wall 701 | wall 19792
2026-01-24 18:45:08 | INFO | fairseq.trainer | begin training epoch 28
2026-01-24 18:45:21 | INFO | train_inner | epoch 028:     81 / 4597 loss=0.335, accuracy=91, wps=310896, ups=2.43, wpb=128032, bsz=32, num_updates=124200, lr=0.000866, gnorm=1.498, clip=75, train_wall=15, wall=19804
2026-01-24 18:45:36 | INFO | train_inner | epoch 028:    181 / 4597 loss=0.348, accuracy=90.75, wps=833846, ups=6.51, wpb=128032, bsz=32, num_updates=124300, lr=0.000866, gnorm=1.56, clip=80, train_wall=15, wall=19819
2026-01-24 18:45:51 | INFO | train_inner | epoch 028:    281 / 4597 loss=0.315, accuracy=91.594, wps=832574, ups=6.5, wpb=128032, bsz=32, num_updates=124400, lr=0.000866, gnorm=1.572, clip=80, train_wall=15, wall=19835
2026-01-24 18:46:07 | INFO | train_inner | epoch 028:    381 / 4597 loss=0.324, accuracy=91, wps=833251, ups=6.51, wpb=128032, bsz=32, num_updates=124500, lr=0.000866, gnorm=1.369, clip=72, train_wall=15, wall=19850
2026-01-24 18:46:22 | INFO | train_inner | epoch 028:    481 / 4597 loss=0.322, accuracy=91.094, wps=833062, ups=6.51, wpb=128032, bsz=32, num_updates=124600, lr=0.000866, gnorm=1.595, clip=81, train_wall=15, wall=19866
2026-01-24 18:46:37 | INFO | train_inner | epoch 028:    581 / 4597 loss=0.33, accuracy=90.594, wps=830474, ups=6.49, wpb=128032, bsz=32, num_updates=124700, lr=0.000866, gnorm=1.756, clip=83, train_wall=15, wall=19881
2026-01-24 18:46:53 | INFO | train_inner | epoch 028:    681 / 4597 loss=0.344, accuracy=90.781, wps=830321, ups=6.49, wpb=128032, bsz=32, num_updates=124800, lr=0.000866, gnorm=1.606, clip=79, train_wall=15, wall=19896
2026-01-24 18:47:08 | INFO | train_inner | epoch 028:    781 / 4597 loss=0.318, accuracy=90.625, wps=830904, ups=6.49, wpb=128032, bsz=32, num_updates=124900, lr=0.000866, gnorm=1.728, clip=84, train_wall=15, wall=19912
2026-01-24 18:47:24 | INFO | train_inner | epoch 028:    881 / 4597 loss=0.33, accuracy=90.594, wps=830812, ups=6.49, wpb=128032, bsz=32, num_updates=125000, lr=0.000866, gnorm=1.734, clip=84, train_wall=15, wall=19927
2026-01-24 18:47:39 | INFO | train_inner | epoch 028:    981 / 4597 loss=0.319, accuracy=91.344, wps=831169, ups=6.49, wpb=128032, bsz=32, num_updates=125100, lr=0.000866, gnorm=1.652, clip=80, train_wall=15, wall=19943
2026-01-24 18:47:54 | INFO | train_inner | epoch 028:   1081 / 4597 loss=0.351, accuracy=90.844, wps=829893, ups=6.48, wpb=128032, bsz=32, num_updates=125200, lr=0.000866, gnorm=1.506, clip=79, train_wall=15, wall=19958
2026-01-24 18:48:10 | INFO | train_inner | epoch 028:   1181 / 4597 loss=0.334, accuracy=90.469, wps=830727, ups=6.49, wpb=128032, bsz=32, num_updates=125300, lr=0.000866, gnorm=1.488, clip=77, train_wall=15, wall=19973
2026-01-24 18:48:25 | INFO | train_inner | epoch 028:   1281 / 4597 loss=0.338, accuracy=91.312, wps=831003, ups=6.49, wpb=128032, bsz=32, num_updates=125400, lr=0.000866, gnorm=1.592, clip=81, train_wall=15, wall=19989
2026-01-24 18:48:41 | INFO | train_inner | epoch 028:   1381 / 4597 loss=0.328, accuracy=90.688, wps=830427, ups=6.49, wpb=128032, bsz=32, num_updates=125500, lr=0.000866, gnorm=1.515, clip=83, train_wall=15, wall=20004
2026-01-24 18:48:56 | INFO | train_inner | epoch 028:   1481 / 4597 loss=0.325, accuracy=90.562, wps=830652, ups=6.49, wpb=128032, bsz=32, num_updates=125600, lr=0.000866, gnorm=1.566, clip=83, train_wall=15, wall=20020
2026-01-24 18:49:12 | INFO | train_inner | epoch 028:   1581 / 4597 loss=0.351, accuracy=90.781, wps=831231, ups=6.49, wpb=128032, bsz=32, num_updates=125700, lr=0.000866, gnorm=1.458, clip=80, train_wall=15, wall=20035
2026-01-24 18:49:27 | INFO | train_inner | epoch 028:   1681 / 4597 loss=0.324, accuracy=91, wps=832516, ups=6.5, wpb=128032, bsz=32, num_updates=125800, lr=0.000866, gnorm=1.427, clip=74, train_wall=15, wall=20050
2026-01-24 18:49:42 | INFO | train_inner | epoch 028:   1781 / 4597 loss=0.35, accuracy=89.5, wps=832606, ups=6.5, wpb=128032, bsz=32, num_updates=125900, lr=0.000866, gnorm=1.472, clip=82, train_wall=15, wall=20066
2026-01-24 18:49:58 | INFO | train_inner | epoch 028:   1881 / 4597 loss=0.339, accuracy=89.781, wps=830278, ups=6.48, wpb=128032, bsz=32, num_updates=126000, lr=0.000866, gnorm=1.582, clip=86, train_wall=15, wall=20081
2026-01-24 18:50:13 | INFO | train_inner | epoch 028:   1981 / 4597 loss=0.352, accuracy=89.875, wps=830751, ups=6.49, wpb=128032, bsz=32, num_updates=126100, lr=0.000866, gnorm=1.423, clip=70, train_wall=15, wall=20097
2026-01-24 18:50:29 | INFO | train_inner | epoch 028:   2081 / 4597 loss=0.364, accuracy=89.219, wps=831103, ups=6.49, wpb=128032, bsz=32, num_updates=126200, lr=0.000866, gnorm=1.43, clip=76, train_wall=15, wall=20112
2026-01-24 18:50:44 | INFO | train_inner | epoch 028:   2181 / 4597 loss=0.348, accuracy=90.219, wps=832195, ups=6.5, wpb=128032, bsz=32, num_updates=126300, lr=0.000866, gnorm=1.428, clip=81, train_wall=15, wall=20127
2026-01-24 18:50:59 | INFO | train_inner | epoch 028:   2281 / 4597 loss=0.367, accuracy=88.938, wps=830534, ups=6.49, wpb=128032, bsz=32, num_updates=126400, lr=0.000866, gnorm=1.506, clip=79, train_wall=15, wall=20143
2026-01-24 18:51:15 | INFO | train_inner | epoch 028:   2381 / 4597 loss=0.348, accuracy=89.688, wps=831738, ups=6.5, wpb=128032, bsz=32, num_updates=126500, lr=0.000866, gnorm=1.63, clip=76, train_wall=15, wall=20158
2026-01-24 18:51:30 | INFO | train_inner | epoch 028:   2481 / 4597 loss=0.326, accuracy=91.125, wps=830792, ups=6.49, wpb=128032, bsz=32, num_updates=126600, lr=0.000866, gnorm=1.439, clip=74, train_wall=15, wall=20174
2026-01-24 18:51:46 | INFO | train_inner | epoch 028:   2581 / 4597 loss=0.343, accuracy=89.812, wps=832367, ups=6.5, wpb=128032, bsz=32, num_updates=126700, lr=0.000866, gnorm=1.48, clip=82, train_wall=15, wall=20189
2026-01-24 18:52:01 | INFO | train_inner | epoch 028:   2681 / 4597 loss=0.329, accuracy=90.719, wps=831778, ups=6.5, wpb=128032, bsz=32, num_updates=126800, lr=0.000866, gnorm=1.567, clip=87, train_wall=15, wall=20204
2026-01-24 18:52:16 | INFO | train_inner | epoch 028:   2781 / 4597 loss=0.329, accuracy=90.719, wps=832728, ups=6.5, wpb=128032, bsz=32, num_updates=126900, lr=0.000866, gnorm=1.425, clip=78, train_wall=15, wall=20220
2026-01-24 18:52:32 | INFO | train_inner | epoch 028:   2881 / 4597 loss=0.376, accuracy=89.625, wps=832654, ups=6.5, wpb=128032, bsz=32, num_updates=127000, lr=0.000866, gnorm=1.54, clip=84, train_wall=15, wall=20235
2026-01-24 18:52:47 | INFO | train_inner | epoch 028:   2981 / 4597 loss=0.371, accuracy=89.5, wps=832245, ups=6.5, wpb=128032, bsz=32, num_updates=127100, lr=0.000866, gnorm=1.446, clip=71, train_wall=15, wall=20251
2026-01-24 18:53:02 | INFO | train_inner | epoch 028:   3081 / 4597 loss=0.36, accuracy=89.75, wps=831548, ups=6.49, wpb=128032, bsz=32, num_updates=127200, lr=0.000866, gnorm=1.41, clip=74, train_wall=15, wall=20266
2026-01-24 18:53:18 | INFO | train_inner | epoch 028:   3181 / 4597 loss=0.351, accuracy=89.969, wps=831292, ups=6.49, wpb=128032, bsz=32, num_updates=127300, lr=0.000866, gnorm=1.55, clip=73, train_wall=15, wall=20281
2026-01-24 18:53:33 | INFO | train_inner | epoch 028:   3281 / 4597 loss=0.357, accuracy=90.188, wps=831432, ups=6.49, wpb=128032, bsz=32, num_updates=127400, lr=0.000866, gnorm=1.517, clip=77, train_wall=15, wall=20297
2026-01-24 18:53:49 | INFO | train_inner | epoch 028:   3381 / 4597 loss=0.342, accuracy=90.219, wps=832071, ups=6.5, wpb=128032, bsz=32, num_updates=127500, lr=0.000866, gnorm=1.419, clip=73, train_wall=15, wall=20312
2026-01-24 18:54:04 | INFO | train_inner | epoch 028:   3481 / 4597 loss=0.36, accuracy=88.938, wps=832902, ups=6.51, wpb=128032, bsz=32, num_updates=127600, lr=0.000866, gnorm=1.432, clip=79, train_wall=15, wall=20328
2026-01-24 18:54:19 | INFO | train_inner | epoch 028:   3581 / 4597 loss=0.358, accuracy=89.406, wps=833560, ups=6.51, wpb=128032, bsz=32, num_updates=127700, lr=0.000866, gnorm=1.415, clip=81, train_wall=15, wall=20343
2026-01-24 18:54:35 | INFO | train_inner | epoch 028:   3681 / 4597 loss=0.321, accuracy=90.312, wps=833473, ups=6.51, wpb=128032, bsz=32, num_updates=127800, lr=0.000866, gnorm=1.533, clip=77, train_wall=15, wall=20358
2026-01-24 18:54:50 | INFO | train_inner | epoch 028:   3781 / 4597 loss=0.369, accuracy=89.188, wps=832903, ups=6.51, wpb=128032, bsz=32, num_updates=127900, lr=0.000866, gnorm=1.382, clip=78, train_wall=15, wall=20374
2026-01-24 18:55:05 | INFO | train_inner | epoch 028:   3881 / 4597 loss=0.351, accuracy=90.219, wps=832004, ups=6.5, wpb=128032, bsz=32, num_updates=128000, lr=0.000866, gnorm=1.389, clip=78, train_wall=15, wall=20389
2026-01-24 18:55:21 | INFO | train_inner | epoch 028:   3981 / 4597 loss=0.361, accuracy=89.472, wps=831473, ups=6.53, wpb=127312, bsz=31.8, num_updates=128100, lr=0.000866, gnorm=1.317, clip=73, train_wall=15, wall=20404
2026-01-24 18:55:36 | INFO | train_inner | epoch 028:   4081 / 4597 loss=0.324, accuracy=91.188, wps=830554, ups=6.49, wpb=128032, bsz=32, num_updates=128200, lr=0.000866, gnorm=1.411, clip=75, train_wall=15, wall=20420
2026-01-24 18:55:52 | INFO | train_inner | epoch 028:   4181 / 4597 loss=0.375, accuracy=89.406, wps=832158, ups=6.5, wpb=128032, bsz=32, num_updates=128300, lr=0.000866, gnorm=1.403, clip=77, train_wall=15, wall=20435
2026-01-24 18:56:07 | INFO | train_inner | epoch 028:   4281 / 4597 loss=0.345, accuracy=89.812, wps=831423, ups=6.49, wpb=128032, bsz=32, num_updates=128400, lr=0.000866, gnorm=1.373, clip=75, train_wall=15, wall=20451
2026-01-24 18:56:22 | INFO | train_inner | epoch 028:   4381 / 4597 loss=0.371, accuracy=89.625, wps=831894, ups=6.5, wpb=128032, bsz=32, num_updates=128500, lr=0.000866, gnorm=1.372, clip=77, train_wall=15, wall=20466
2026-01-24 18:56:38 | INFO | train_inner | epoch 028:   4481 / 4597 loss=0.352, accuracy=90.094, wps=830246, ups=6.48, wpb=128032, bsz=32, num_updates=128600, lr=0.000866, gnorm=1.425, clip=74, train_wall=15, wall=20481
2026-01-24 18:56:53 | INFO | train_inner | epoch 028:   4581 / 4597 loss=0.345, accuracy=89.969, wps=832279, ups=6.5, wpb=128032, bsz=32, num_updates=128700, lr=0.000866, gnorm=1.367, clip=78, train_wall=15, wall=20497
2026-01-24 18:56:56 | INFO | fairseq_cli.train | begin validation on "valid" subset
2026-01-24 18:57:21 | INFO | valid | epoch 028 | valid on 'valid' subset | loss 0.451 | accuracy 87.944 | wps 2.81431e+06 | wpb 127876 | bsz 32 | num_updates 128716 | best_accuracy 88.552
2026-01-24 18:57:21 | INFO | fairseq_cli.train | begin save checkpoint
2026-01-24 18:57:21 | INFO | fairseq.checkpoint_utils | saved checkpoint /workspace/lra_saved/aan/aan_prefixformer/checkpoint28.pt (epoch 28 @ 128716 updates, score 87.944) (writing took 0.021335053257644176 seconds)
2026-01-24 18:57:21 | INFO | fairseq_cli.train | end of epoch 28 (average epoch stats below)
2026-01-24 18:57:21 | INFO | train | epoch 028 | loss 0.344 | accuracy 90.25 | wps 802525 | ups 6.27 | wpb 128016 | bsz 32 | num_updates 128716 | lr 0.000866 | gnorm 1.494 | clip 78.2 | train_wall 700 | wall 20525
2026-01-24 18:57:21 | INFO | fairseq.trainer | begin training epoch 29
2026-01-24 18:57:34 | INFO | train_inner | epoch 029:     84 / 4597 loss=0.319, accuracy=91.062, wps=311500, ups=2.43, wpb=128032, bsz=32, num_updates=128800, lr=0.000866, gnorm=1.439, clip=73, train_wall=15, wall=20538
2026-01-24 18:57:50 | INFO | train_inner | epoch 029:    184 / 4597 loss=0.289, accuracy=92.562, wps=832809, ups=6.5, wpb=128032, bsz=32, num_updates=128900, lr=0.000866, gnorm=1.452, clip=71, train_wall=15, wall=20553
2026-01-24 18:58:05 | INFO | train_inner | epoch 029:    284 / 4597 loss=0.325, accuracy=90.438, wps=832554, ups=6.5, wpb=128032, bsz=32, num_updates=129000, lr=0.000866, gnorm=1.435, clip=75, train_wall=15, wall=20569
2026-01-24 18:58:20 | INFO | train_inner | epoch 029:    384 / 4597 loss=0.327, accuracy=90.594, wps=833452, ups=6.51, wpb=128032, bsz=32, num_updates=129100, lr=0.000866, gnorm=1.364, clip=71, train_wall=15, wall=20584
2026-01-24 18:58:36 | INFO | train_inner | epoch 029:    484 / 4597 loss=0.3, accuracy=91.531, wps=832936, ups=6.51, wpb=128032, bsz=32, num_updates=129200, lr=0.000866, gnorm=1.468, clip=78, train_wall=15, wall=20599
2026-01-24 18:58:51 | INFO | train_inner | epoch 029:    584 / 4597 loss=0.335, accuracy=90.875, wps=833581, ups=6.51, wpb=128032, bsz=32, num_updates=129300, lr=0.000866, gnorm=1.442, clip=80, train_wall=15, wall=20615
2026-01-24 18:59:07 | INFO | train_inner | epoch 029:    684 / 4597 loss=0.301, accuracy=92, wps=832837, ups=6.5, wpb=128032, bsz=32, num_updates=129400, lr=0.000866, gnorm=1.504, clip=82, train_wall=15, wall=20630
2026-01-24 18:59:22 | INFO | train_inner | epoch 029:    784 / 4597 loss=0.326, accuracy=91, wps=832786, ups=6.5, wpb=128032, bsz=32, num_updates=129500, lr=0.000866, gnorm=1.465, clip=74, train_wall=15, wall=20645
2026-01-24 18:59:37 | INFO | train_inner | epoch 029:    884 / 4597 loss=0.316, accuracy=91.156, wps=833531, ups=6.51, wpb=128032, bsz=32, num_updates=129600, lr=0.000866, gnorm=1.346, clip=74, train_wall=15, wall=20661
2026-01-24 18:59:53 | INFO | train_inner | epoch 029:    984 / 4597 loss=0.334, accuracy=90.688, wps=832640, ups=6.5, wpb=128032, bsz=32, num_updates=129700, lr=0.000866, gnorm=1.417, clip=75, train_wall=15, wall=20676
2026-01-24 19:00:08 | INFO | train_inner | epoch 029:   1084 / 4597 loss=0.342, accuracy=90.625, wps=833187, ups=6.51, wpb=128032, bsz=32, num_updates=129800, lr=0.000866, gnorm=1.455, clip=81, train_wall=15, wall=20692
2026-01-24 19:00:23 | INFO | train_inner | epoch 029:   1184 / 4597 loss=0.303, accuracy=91.25, wps=832192, ups=6.5, wpb=128032, bsz=32, num_updates=129900, lr=0.000866, gnorm=1.503, clip=79, train_wall=15, wall=20707
2026-01-24 19:00:39 | INFO | train_inner | epoch 029:   1284 / 4597 loss=0.33, accuracy=90.656, wps=832640, ups=6.5, wpb=128032, bsz=32, num_updates=130000, lr=0.000866, gnorm=1.508, clip=78, train_wall=15, wall=20722
2026-01-24 19:00:54 | INFO | train_inner | epoch 029:   1384 / 4597 loss=0.351, accuracy=89.75, wps=831988, ups=6.5, wpb=128032, bsz=32, num_updates=130100, lr=0.000866, gnorm=1.475, clip=79, train_wall=15, wall=20738
2026-01-24 19:01:10 | INFO | train_inner | epoch 029:   1484 / 4597 loss=0.332, accuracy=90.938, wps=832830, ups=6.5, wpb=128032, bsz=32, num_updates=130200, lr=0.000866, gnorm=1.442, clip=75, train_wall=15, wall=20753
2026-01-24 19:01:25 | INFO | train_inner | epoch 029:   1584 / 4597 loss=0.343, accuracy=90.625, wps=833159, ups=6.51, wpb=128032, bsz=32, num_updates=130300, lr=0.000866, gnorm=1.592, clip=85, train_wall=15, wall=20768
2026-01-24 19:01:40 | INFO | train_inner | epoch 029:   1684 / 4597 loss=0.355, accuracy=90.062, wps=832474, ups=6.5, wpb=128032, bsz=32, num_updates=130400, lr=0.000866, gnorm=1.493, clip=83, train_wall=15, wall=20784
2026-01-24 19:01:56 | INFO | train_inner | epoch 029:   1784 / 4597 loss=0.343, accuracy=90.094, wps=833541, ups=6.51, wpb=128032, bsz=32, num_updates=130500, lr=0.000866, gnorm=1.473, clip=82, train_wall=15, wall=20799
2026-01-24 19:02:11 | INFO | train_inner | epoch 029:   1884 / 4597 loss=0.351, accuracy=89.938, wps=833120, ups=6.51, wpb=128032, bsz=32, num_updates=130600, lr=0.000866, gnorm=1.408, clip=80, train_wall=15, wall=20815
2026-01-24 19:02:26 | INFO | train_inner | epoch 029:   1984 / 4597 loss=0.361, accuracy=89.438, wps=833010, ups=6.51, wpb=128032, bsz=32, num_updates=130700, lr=0.000866, gnorm=1.53, clip=78, train_wall=15, wall=20830
2026-01-24 19:02:42 | INFO | train_inner | epoch 029:   2084 / 4597 loss=0.351, accuracy=89.969, wps=831814, ups=6.5, wpb=128032, bsz=32, num_updates=130800, lr=0.000866, gnorm=1.514, clip=79, train_wall=15, wall=20845
2026-01-24 19:02:57 | INFO | train_inner | epoch 029:   2184 / 4597 loss=0.356, accuracy=90.281, wps=833296, ups=6.51, wpb=128032, bsz=32, num_updates=130900, lr=0.000866, gnorm=1.523, clip=76, train_wall=15, wall=20861
